,grupo_linha,faixa,faixa_15,stop_name,ordem,boardings,alightings,cum_board,cum_alight,carga_abordo,data,qtd_partidas
8481,b5_volta,15,15:30–16:00,est_vdg,3,7.33333333333333,0.0,51.8947081287507,0.0,51.8947081287507,2025-10-07,3.0
8482,b5_volta,15,15:30–16:00,est_ogu,4,13.5384615384615,0.0,65.4331696672122,0.0,65.4331696672122,2025-10-07,4.0
8483,b5_volta,15,15:30–16:00,est_hge,5,43.1136363636364,0.0,108.546806030849,0.0,108.546806030849,2025-10-07,3.0
8484,b5_volta,15,15:30–16:00,est_rvm,6,48.6046511627907,0.0,157.151457193639,0.0,157.151457193639,2025-10-07,3.0
8485,b5_volta,15,15:30–16:00,est_ped,7,87.1764705882353,0.0,244.327927781875,0.0,244.327927781875,2025-10-07,3.0
8486,b5_volta,15,15:30–16:00,est_cdj,8,76.2982456140351,0.0,320.62617339591,0.0,320.62617339591,2025-10-07,3.0
8487,b5_volta,15,15:30–16:00,est_cid,9,0.0,12.5188467428431,320.62617339591,12.5188467428431,308.107326653067,2025-10-07,3.0
8488,b5_volta,15,15:30–16:00,est_hip,10,0.0,74.7595711687811,320.62617339591,87.2784179116241,233.347755484285,2025-10-07,3.0
8489,b5_volta,15,15:30–16:00,est_rod,11,0.0,233.347755484286,320.62617339591,320.62617339591,0.0,2025-10-07,3.0
8490,b5_volta,16,16:00–16:15,est_lapa,1,36.2592592592593,0.0,36.2592592592593,0.0,36.2592592592593,2025-10-07,2.0
8491,b5_volta,16,16:00–16:15,est_bar,2,5.0,0.0,41.2592592592593,0.0,41.2592592592593,2025-10-07,2.0
8492,b5_volta,16,16:00–16:15,est_vdg,3,7.33333333333333,0.0,48.5925925925926,0.0,48.5925925925926,2025-10-07,3.0
8493,b5_volta,16,16:00–16:15,est_ogu,4,15.1764705882353,0.0,63.7690631808279,0.0,63.7690631808279,2025-10-07,2.0
8494,b5_volta,16,16:00–16:15,est_hge,5,43.1538461538462,0.0,106.922909334674,0.0,106.922909334674,2025-10-07,3.0
8495,b5_volta,16,16:00–16:15,est_rvm,6,44.5263157894737,0.0,151.449225124148,0.0,151.449225124148,2025-10-07,3.0
8496,b5_volta,16,16:00–16:15,est_ped,7,74.2142857142857,0.0,225.663510838433,0.0,225.663510838433,2025-10-07,2.0
8497,b5_volta,16,16:00–16:15,est_cdj,8,46.0625,0.0,271.726010838433,0.0,271.726010838433,2025-10-07,2.0
8498,b5_volta,16,16:00–16:15,est_cid,9,0.0,13.3310948310948,271.726010838433,13.3310948310948,258.394916007339,2025-10-07,3.0
8499,b5_volta,16,16:00–16:15,est_hip,10,0.0,62.9550952466007,271.726010838433,76.2861900776955,195.439820760738,2025-10-07,2.0
8500,b5_volta,16,16:00–16:15,est_rod,11,0.0,195.439820760738,271.726010838433,271.726010838433,-5.6843418860808e-14,2025-10-07,1.0
8501,b5_volta,16,16:15–16:30,est_lapa,1,32.1020408163265,0.0,32.1020408163265,0.0,32.1020408163265,2025-10-07,4.0
8502,b5_volta,16,16:15–16:30,est_bar,2,10.0,0.0,42.1020408163265,0.0,42.1020408163265,2025-10-07,3.0
8503,b5_volta,16,16:15–16:30,est_vdg,3,9.0,0.0,51.1020408163265,0.0,51.1020408163265,2025-10-07,2.0
8504,b5_volta,16,16:15–16:30,est_ogu,4,4.0,0.0,55.1020408163265,0.0,55.1020408163265,2025-10-07,3.0
8505,b5_volta,16,16:15–16:30,est_hge,5,34.4594594594595,0.0,89.561500275786,0.0,89.561500275786,2025-10-07,2.0
8506,b5_volta,16,16:15–16:30,est_rvm,6,40.5,0.0,130.061500275786,0.0,130.061500275786,2025-10-07,2.0
8507,b5_volta,16,16:15–16:30,est_ped,7,103.0,0.0,233.061500275786,0.0,233.061500275786,2025-10-07,2.0
8508,b5_volta,16,16:15–16:30,est_cdj,8,45.8717948717949,0.0,278.933295147581,0.0,278.933295147581,2025-10-07,2.0
8509,b5_volta,16,16:15–16:30,est_cid,9,0.0,15.502291530863,278.933295147581,15.502291530863,263.431003616718,2025-10-07,2.0
8510,b5_volta,16,16:15–16:30,est_hip,10,0.0,47.4673157923158,278.933295147581,62.9696073231787,215.963687824402,2025-10-07,3.0
8511,b5_volta,16,16:15–16:30,est_rod,11,0.0,215.963687824402,278.933295147581,278.933295147581,0.0,2025-10-07,3.0
8512,b5_volta,16,16:30–16:45,est_lapa,1,37.6527777777778,0.0,37.6527777777778,0.0,37.6527777777778,2025-10-07,4.0
8513,b5_volta,16,16:30–16:45,est_bar,2,11.0,0.0,48.6527777777778,0.0,48.6527777777778,2025-10-07,4.0
8514,b5_volta,16,16:30–16:45,est_vdg,3,11.6,0.0,60.2527777777778,0.0,60.2527777777778,2025-10-07,4.0
8515,b5_volta,16,16:30–16:45,est_ogu,4,11.6923076923077,0.0,71.9450854700855,0.0,71.9450854700855,2025-10-07,4.0
8516,b5_volta,16,16:30–16:45,est_hge,5,43.6052631578947,0.0,115.55034862798,0.0,115.55034862798,2025-10-07,4.0
8517,b5_volta,16,16:30–16:45,est_rvm,6,67.8983050847458,0.0,183.448653712726,0.0,183.448653712726,2025-10-07,3.0
8518,b5_volta,16,16:30–16:45,est_ped,7,99.5777777777778,0.0,283.026431490504,0.0,283.026431490504,2025-10-07,4.0
8519,b5_volta,16,16:30–16:45,est_cdj,8,40.8965517241379,0.0,323.922983214642,0.0,323.922983214642,2025-10-07,4.0
8520,b5_volta,16,16:30–16:45,est_cid,9,0.0,13.5663405308142,323.922983214642,13.5663405308142,310.356642683827,2025-10-07,2.0
8521,b5_volta,16,16:30–16:45,est_hip,10,0.0,49.2577755390815,323.922983214642,62.8241160698957,261.098867144746,2025-10-07,2.0
8522,b5_volta,16,16:30–16:45,est_rod,11,0.0,261.098867144746,323.922983214642,323.922983214642,5.6843418860808e-14,2025-10-07,3.0
8523,b5_volta,16,16:45–17:00,est_lapa,1,54.6989247311828,0.0,54.6989247311828,0.0,54.6989247311828,2025-10-07,6.0
8524,b5_volta,16,16:45–17:00,est_bar,2,11.0,0.0,65.6989247311828,0.0,65.6989247311828,2025-10-07,6.0
8525,b5_volta,16,16:45–17:00,est_vdg,3,4.44444444444444,0.0,70.1433691756272,0.0,70.1433691756272,2025-10-07,7.0
8526,b5_volta,16,16:45–17:00,est_ogu,4,11.25,0.0,81.3933691756272,0.0,81.3933691756272,2025-10-07,6.0
8527,b5_volta,16,16:45–17:00,est_hge,5,57.1836734693878,0.0,138.577042645015,0.0,138.577042645015,2025-10-07,6.0
8528,b5_volta,16,16:45–17:00,est_rvm,6,58.7209302325581,0.0,197.297972877573,0.0,197.297972877573,2025-10-07,6.0
8529,b5_volta,16,16:45–17:00,est_ped,7,118.472727272727,0.0,315.7707001503,0.0,315.7707001503,2025-10-07,4.0
8530,b5_volta,16,16:45–17:00,est_cdj,8,52.6734693877551,0.0,368.444169538056,0.0,368.444169538056,2025-10-07,4.0
8531,b5_volta,16,16:45–17:00,est_cid,9,0.0,9.62634408602151,368.444169538056,9.62634408602151,358.817825452034,2025-10-07,4.0
8532,b5_volta,16,16:45–17:00,est_hip,10,0.0,68.726830254255,368.444169538056,78.3531743402765,290.090995197779,2025-10-07,4.0
8533,b5_volta,16,16:45–17:00,est_rod,11,0.0,290.090995197779,368.444169538056,368.444169538056,0.0,2025-10-07,4.0
8534,b5_volta,17,17:00–17:15,est_lapa,1,61.3157894736842,0.0,61.3157894736842,0.0,61.3157894736842,2025-10-07,7.0
8535,b5_volta,17,17:00–17:15,est_bar,2,19.7826086956522,0.0,81.0983981693364,0.0,81.0983981693364,2025-10-07,6.0
8536,b5_volta,17,17:00–17:15,est_vdg,3,18.2222222222222,0.0,99.3206203915586,0.0,99.3206203915586,2025-10-07,6.0
8537,b5_volta,17,17:00–17:15,est_ogu,4,28.3636363636364,0.0,127.684256755195,0.0,127.684256755195,2025-10-07,6.0
8538,b5_volta,17,17:00–17:15,est_hge,5,86.5308641975309,0.0,214.215120952726,0.0,214.215120952726,2025-10-07,5.0
8539,b5_volta,17,17:00–17:15,est_rvm,6,140.413461538462,0.0,354.628582491187,0.0,354.628582491187,2025-10-07,6.0
8540,b5_volta,17,17:00–17:15,est_ped,7,234.211822660099,0.0,588.840405151286,0.0,588.840405151286,2025-10-07,6.0
8541,b5_volta,17,17:00–17:15,est_cdj,8,67.6842105263158,0.0,656.524615677602,0.0,656.524615677602,2025-10-07,6.0
8542,b5_volta,17,17:00–17:15,est_cid,9,0.0,15.3155388332011,656.524615677602,15.3155388332011,641.209076844401,2025-10-07,7.0
8543,b5_volta,17,17:00–17:15,est_hip,10,0.0,97.1310353899257,656.524615677602,112.446574223127,544.078041454475,2025-10-07,6.0
8544,b5_volta,17,17:00–17:15,est_rod,11,0.0,544.078041454475,656.524615677602,656.524615677602,0.0,2025-10-07,6.0
8545,b5_volta,17,17:15–17:30,est_lapa,1,61.603305785124,0.0,61.603305785124,0.0,61.603305785124,2025-10-07,3.0
8546,b5_volta,17,17:15–17:30,est_bar,2,20.8333333333333,0.0,82.4366391184573,0.0,82.4366391184573,2025-10-07,5.0
8547,b5_volta,17,17:15–17:30,est_vdg,3,10.7777777777778,0.0,93.2144168962351,0.0,93.2144168962351,2025-10-07,4.0
8548,b5_volta,17,17:15–17:30,est_ogu,4,17.2,0.0,110.414416896235,0.0,110.414416896235,2025-10-07,5.0
8549,b5_volta,17,17:15–17:30,est_hge,5,70.9354838709677,0.0,181.349900767203,0.0,181.349900767203,2025-10-07,6.0
8550,b5_volta,17,17:15–17:30,est_rvm,6,104.040404040404,0.0,285.390304807607,0.0,285.390304807607,2025-10-07,5.0
8551,b5_volta,17,17:15–17:30,est_ped,7,235.059459459459,0.0,520.449764267066,0.0,520.449764267066,2025-10-07,7.0
8552,b5_volta,17,17:15–17:30,est_cdj,8,58.8085106382979,0.0,579.258274905364,0.0,579.258274905364,2025-10-07,6.0
8553,b5_volta,17,17:15–17:30,est_cid,9,0.0,19.672522242317,579.258274905364,19.672522242317,559.585752663047,2025-10-07,7.0
8554,b5_volta,17,17:15–17:30,est_hip,10,0.0,99.9422906669865,579.258274905364,119.614812909303,459.643461996061,2025-10-07,7.0
8555,b5_volta,17,17:15–17:30,est_rod,11,0.0,459.643461996061,579.258274905364,579.258274905364,-1.13686837721616e-13,2025-10-07,5.0
8556,b5_volta,17,17:30–17:45,est_lapa,1,56.7,0.0,56.7,0.0,56.7,2025-10-07,4.0
8557,b5_volta,17,17:30–17:45,est_bar,2,10.0,0.0,66.7,0.0,66.7,2025-10-07,4.0
8558,b5_volta,17,17:30–17:45,est_vdg,3,21.0,0.0,87.7,0.0,87.7,2025-10-07,5.0
8559,b5_volta,17,17:30–17:45,est_ogu,4,11.1,0.0,98.8,0.0,98.8,2025-10-07,4.0
8560,b5_volta,17,17:30–17:45,est_hge,5,59.2,0.0,158.0,0.0,158.0,2025-10-07,4.0
8561,b5_volta,17,17:30–17:45,est_rvm,6,65.4761904761905,0.0,223.47619047619,0.0,223.47619047619,2025-10-07,4.0
8562,b5_volta,17,17:30–17:45,est_ped,7,164.666666666667,0.0,388.142857142857,0.0,388.142857142857,2025-10-07,3.0
8563,b5_volta,17,17:30–17:45,est_cdj,8,47.8611111111111,0.0,436.003968253968,0.0,436.003968253968,2025-10-07,4.0
8564,b5_volta,17,17:30–17:45,est_cid,9,0.0,15.8344444444444,436.003968253968,15.8344444444444,420.169523809524,2025-10-07,3.0
8565,b5_volta,17,17:30–17:45,est_hip,10,0.0,86.9649639249639,436.003968253968,102.799408369408,333.20455988456,2025-10-07,4.0
8566,b5_volta,17,17:30–17:45,est_rod,11,0.0,333.20455988456,436.003968253968,436.003968253968,0.0,2025-10-07,6.0
8567,b5_volta,17,17:45–18:00,est_lapa,1,78.5666666666667,0.0,78.5666666666667,0.0,78.5666666666667,2025-10-07,5.0
8568,b5_volta,17,17:45–18:00,est_bar,2,23.6521739130435,0.0,102.21884057971,0.0,102.21884057971,2025-10-07,4.0
8569,b5_volta,17,17:45–18:00,est_vdg,3,14.6,0.0,116.81884057971,0.0,116.81884057971,2025-10-07,4.0
8570,b5_volta,17,17:45–18:00,est_ogu,4,15.0,0.0,131.81884057971,0.0,131.81884057971,2025-10-07,3.0
8571,b5_volta,17,17:45–18:00,est_hge,5,41.5675675675676,0.0,173.386408147278,0.0,173.386408147278,2025-10-07,4.0
8572,b5_volta,17,17:45–18:00,est_rvm,6,68.3913043478261,0.0,241.777712495104,0.0,241.777712495104,2025-10-07,5.0
8573,b5_volta,17,17:45–18:00,est_ped,7,93.6363636363636,0.0,335.414076131467,0.0,335.414076131467,2025-10-07,4.0
8574,b5_volta,17,17:45–18:00,est_cdj,8,39.2307692307692,0.0,374.644845362237,0.0,374.644845362237,2025-10-07,4.0
8575,b5_volta,17,17:45–18:00,est_cid,9,0.0,19.7756916996047,374.644845362237,19.7756916996047,354.869153662632,2025-10-07,4.0
8576,b5_volta,17,17:45–18:00,est_hip,10,0.0,72.1946775903298,374.644845362237,91.9703692899345,282.674476072302,2025-10-07,4.0
8577,b5_volta,17,17:45–18:00,est_rod,11,0.0,282.674476072302,374.644845362237,374.644845362237,-5.6843418860808e-14,2025-10-07,4.0
8578,b5_volta,18,18:00–18:15,est_lapa,1,54.5185185185185,0.0,54.5185185185185,0.0,54.5185185185185,2025-10-07,6.0
8579,b5_volta,18,18:00–18:15,est_bar,2,20.2307692307692,0.0,74.7492877492877,0.0,74.7492877492877,2025-10-07,5.0
8580,b5_volta,18,18:00–18:15,est_vdg,3,45.2,0.0,119.949287749288,0.0,119.949287749288,2025-10-07,5.0
8581,b5_volta,18,18:00–18:15,est_ogu,4,17.7142857142857,0.0,137.663573463573,0.0,137.663573463573,2025-10-07,5.0
8582,b5_volta,18,18:00–18:15,est_hge,5,40.1219512195122,0.0,177.785524683086,0.0,177.785524683086,2025-10-07,5.0
8583,b5_volta,18,18:00–18:15,est_rvm,6,72.3333333333333,0.0,250.118858016419,0.0,250.118858016419,2025-10-07,4.0
8584,b5_volta,18,18:00–18:15,est_ped,7,122.137254901961,0.0,372.25611291838,0.0,372.25611291838,2025-10-07,5.0
8585,b5_volta,18,18:00–18:15,est_cdj,8,48.5348837209302,0.0,420.79099663931,0.0,420.79099663931,2025-10-07,5.0
8586,b5_volta,18,18:00–18:15,est_cid,9,0.0,15.401455026455,420.79099663931,15.401455026455,405.389541612855,2025-10-07,5.0
8587,b5_volta,18,18:00–18:15,est_hip,10,0.0,74.8513186556528,420.79099663931,90.2527736821079,330.538222957202,2025-10-07,4.0
8588,b5_volta,18,18:00–18:15,est_rod,11,0.0,330.538222957202,420.79099663931,420.79099663931,0.0,2025-10-07,3.0
8589,b5_volta,18,18:15–18:30,est_lapa,1,37.0,0.0,37.0,0.0,37.0,2025-10-07,3.0
8590,b5_volta,18,18:15–18:30,est_bar,2,12.0,0.0,49.0,0.0,49.0,2025-10-07,5.0
8591,b5_volta,18,18:15–18:30,est_vdg,3,20.68,0.0,69.68,0.0,69.68,2025-10-07,4.0
8592,b5_volta,18,18:15–18:30,est_ogu,4,17.2222222222222,0.0,86.9022222222222,0.0,86.9022222222222,2025-10-07,6.0
8593,b5_volta,18,18:15–18:30,est_hge,5,34.5,0.0,121.402222222222,0.0,121.402222222222,2025-10-07,4.0
8594,b5_volta,18,18:15–18:30,est_rvm,6,41.8048780487805,0.0,163.207100271003,0.0,163.207100271003,2025-10-07,5.0
8595,b5_volta,18,18:15–18:30,est_ped,7,102.62962962963,0.0,265.836729900632,0.0,265.836729900632,2025-10-07,5.0
8596,b5_volta,18,18:15–18:30,est_cdj,8,43.1891891891892,0.0,309.025919089822,0.0,309.025919089822,2025-10-07,5.0
8597,b5_volta,18,18:15–18:30,est_cid,9,0.0,11.4785052910053,309.025919089822,11.4785052910053,297.547413798816,2025-10-07,4.0
8598,b5_volta,18,18:15–18:30,est_hip,10,0.0,58.9838575509307,309.025919089822,70.462362841936,238.563556247886,2025-10-07,4.0
8599,b5_volta,18,18:15–18:30,est_rod,11,0.0,238.563556247886,309.025919089822,309.025919089822,0.0,2025-10-07,5.0
8600,b5_volta,18,18:30–18:45,est_lapa,1,48.6901408450704,0.0,48.6901408450704,0.0,48.6901408450704,2025-10-07,3.0
8601,b5_volta,18,18:30–18:45,est_bar,2,4.0,0.0,52.6901408450704,0.0,52.6901408450704,2025-10-07,2.0
8602,b5_volta,18,18:30–18:45,est_vdg,3,6.0,0.0,58.6901408450704,0.0,58.6901408450704,2025-10-07,3.0
8603,b5_volta,18,18:30–18:45,est_ogu,4,6.14285714285714,0.0,64.8329979879276,0.0,64.8329979879276,2025-10-07,2.0
8604,b5_volta,18,18:30–18:45,est_hge,5,19.6666666666667,0.0,84.4996646545942,0.0,84.4996646545942,2025-10-07,4.0
8605,b5_volta,18,18:30–18:45,est_rvm,6,18.5714285714286,0.0,103.071093226023,0.0,103.071093226023,2025-10-07,4.0
8606,b5_volta,18,18:30–18:45,est_ped,7,54.1063829787234,0.0,157.177476204746,0.0,157.177476204746,2025-10-07,4.0
8607,b5_volta,18,18:30–18:45,est_cdj,8,26.9047619047619,0.0,184.082238109508,0.0,184.082238109508,2025-10-07,4.0
8608,b5_volta,18,18:30–18:45,est_cid,9,0.0,10.5758998435055,184.082238109508,10.5758998435055,173.506338266003,2025-10-07,5.0
8609,b5_volta,18,18:30–18:45,est_hip,10,0.0,34.011880740709,184.082238109508,44.5877805842145,139.494457525294,2025-10-07,6.0
8610,b5_volta,18,18:30–18:45,est_rod,11,0.0,139.494457525294,184.082238109508,184.082238109508,2.8421709430404e-14,2025-10-07,5.0
8611,b5_volta,18,18:45–19:00,est_lapa,1,29.7333333333333,0.0,29.7333333333333,0.0,29.7333333333333,2025-10-07,2.0
8612,b5_volta,18,18:45–19:00,est_bar,2,3.0,0.0,32.7333333333333,0.0,32.7333333333333,2025-10-07,3.0
8613,b5_volta,18,18:45–19:00,est_vdg,3,6.75,0.0,39.4833333333333,0.0,39.4833333333333,2025-10-07,2.0
8614,b5_volta,18,18:45–19:00,est_hge,5,15.3333333333333,0.0,54.8166666666667,0.0,54.8166666666667,2025-10-07,3.0
8615,b5_volta,18,18:45–19:00,est_rvm,6,24.7826086956522,0.0,79.5992753623188,0.0,79.5992753623188,2025-10-07,3.0
8616,b5_volta,18,18:45–19:00,est_ped,7,29.8387096774194,0.0,109.437985039738,0.0,109.437985039738,2025-10-07,3.0
8617,b5_volta,18,18:45–19:00,est_cdj,8,14.0,0.0,123.437985039738,0.0,123.437985039738,2025-10-07,3.0
8618,b5_volta,18,18:45–19:00,est_cid,9,0.0,4.53333333333333,123.437985039738,4.53333333333333,118.904651706405,2025-10-07,3.0
8619,b5_volta,18,18:45–19:00,est_hip,10,0.0,24.8401823281907,123.437985039738,29.3735156615241,94.0644693782141,2025-10-07,3.0
8620,b5_volta,18,18:45–19:00,est_rod,11,0.0,94.0644693782141,123.437985039738,123.437985039738,0.0,2025-10-07,4.0
8621,b5_volta,19,19:00–19:15,est_lapa,1,21.8571428571429,0.0,21.8571428571429,0.0,21.8571428571429,2025-10-07,1.0
8622,b5_volta,19,19:00–19:15,est_bar,2,3.0,0.0,24.8571428571429,0.0,24.8571428571429,2025-10-07,1.0
8623,b5_volta,19,19:00–19:15,est_vdg,3,3.42857142857143,0.0,28.2857142857143,0.0,28.2857142857143,2025-10-07,2.0
8624,b5_volta,19,19:00–19:15,est_ogu,4,5.4,0.0,33.6857142857143,0.0,33.6857142857143,2025-10-07,2.0
8625,b5_volta,19,19:00–19:15,est_hge,5,35.7096774193548,0.0,69.3953917050691,0.0,69.3953917050691,2025-10-07,1.0
8626,b5_volta,19,19:00–19:15,est_rvm,6,38.7234042553191,0.0,108.118795960388,0.0,108.118795960388,2025-10-07,1.0
8627,b5_volta,19,19:00–19:15,est_ped,7,42.2222222222222,0.0,150.34101818261,0.0,150.34101818261,2025-10-07,2.0
8628,b5_volta,19,19:00–19:15,est_cdj,8,16.75,0.0,167.09101818261,0.0,167.09101818261,2025-10-07,2.0
8629,b5_volta,19,19:00–19:15,est_cid,9,0.0,14.0253968253968,167.09101818261,14.0253968253968,153.065621357214,2025-10-07,2.0
8630,b5_volta,19,19:00–19:15,est_hip,10,0.0,30.8178141103158,167.09101818261,44.8432109357126,122.247807246898,2025-10-07,2.0
8631,b5_volta,19,19:00–19:15,est_rod,11,0.0,122.247807246898,167.09101818261,167.09101818261,0.0,2025-10-07,2.0
8632,b5_volta,19,19:15–19:30,est_lapa,1,17.6060606060606,0.0,17.6060606060606,0.0,17.6060606060606,2025-10-07,2.0
8633,b5_volta,19,19:15–19:30,est_bar,2,4.2,0.0,21.8060606060606,0.0,21.8060606060606,2025-10-07,2.0
8634,b5_volta,19,19:15–19:30,est_vdg,3,1.0,0.0,22.8060606060606,0.0,22.8060606060606,2025-10-07,1.0
8635,b5_volta,19,19:15–19:30,est_hge,5,21.0,0.0,43.8060606060606,0.0,43.8060606060606,2025-10-07,2.0
8636,b5_volta,19,19:15–19:30,est_rvm,6,19.0,0.0,62.8060606060606,0.0,62.8060606060606,2025-10-07,1.0
8637,b5_volta,19,19:15–19:30,est_ped,7,27.6875,0.0,90.4935606060606,0.0,90.4935606060606,2025-10-07,1.0
8638,b5_volta,19,19:15–19:30,est_cdj,8,14.8,0.0,105.293560606061,0.0,105.293560606061,2025-10-07,1.0
8639,b5_volta,19,19:15–19:30,est_cid,9,0.0,2.4,105.293560606061,2.4,102.893560606061,2025-10-07,2.0
8640,b5_volta,19,19:15–19:30,est_hip,10,0.0,19.1522727272727,105.293560606061,21.5522727272727,83.7412878787879,2025-10-07,2.0
8641,b5_volta,19,19:15–19:30,est_rod,11,0.0,83.7412878787879,105.293560606061,105.293560606061,1.4210854715202e-14,2025-10-07,2.0
8642,b5_volta,19,19:30–19:45,est_lapa,1,12.8518518518519,0.0,12.8518518518519,0.0,12.8518518518519,2025-10-07,1.0
8643,b5_volta,19,19:30–19:45,est_bar,2,8.0,0.0,20.8518518518519,0.0,20.8518518518519,2025-10-07,1.0
8644,b5_volta,19,19:30–19:45,est_vdg,3,3.0,0.0,23.8518518518519,0.0,23.8518518518519,2025-10-07,2.0
8645,b5_volta,19,19:30–19:45,est_ogu,4,1.0,0.0,24.8518518518519,0.0,24.8518518518519,2025-10-07,2.0
8646,b5_volta,19,19:30–19:45,est_hge,5,10.875,0.0,35.7268518518518,0.0,35.7268518518518,2025-10-07,2.0
8647,b5_volta,19,19:30–19:45,est_rvm,6,11.7272727272727,0.0,47.4541245791246,0.0,47.4541245791246,2025-10-07,2.0
8648,b5_volta,19,19:30–19:45,est_ped,7,14.6470588235294,0.0,62.101183402654,0.0,62.101183402654,2025-10-07,2.0
8649,b5_volta,19,19:30–19:45,est_cdj,8,12.7272727272727,0.0,74.8284561299267,0.0,74.8284561299267,2025-10-07,2.0
8650,b5_volta,19,19:30–19:45,est_cid,9,0.0,4.90572390572391,74.8284561299267,4.90572390572391,69.9227322242028,2025-10-07,1.0
8651,b5_volta,19,19:30–19:45,est_hip,10,0.0,20.578183798772,74.8284561299267,25.4839077044959,49.3445484254308,2025-10-07,1.0
8652,b5_volta,19,19:30–19:45,est_rod,11,0.0,49.3445484254308,74.8284561299267,74.8284561299267,0.0,2025-10-07,1.0
8653,b5_volta,19,19:45–20:00,est_lapa,1,8.92307692307692,0.0,8.92307692307692,0.0,8.92307692307692,2025-10-07,1.0
8654,b5_volta,19,19:45–20:00,est_hge,5,5.0,0.0,13.9230769230769,0.0,13.9230769230769,2025-10-07,1.0
8655,b5_volta,19,19:45–20:00,est_rvm,6,6.85714285714286,0.0,20.7802197802198,0.0,20.7802197802198,2025-10-07,2.0
8656,b5_volta,19,19:45–20:00,est_ped,7,6.85714285714286,0.0,27.6373626373626,0.0,27.6373626373626,2025-10-07,1.0
8657,b5_volta,19,19:45–20:00,est_cdj,8,7.0,0.0,34.6373626373626,0.0,34.6373626373626,2025-10-07,1.0
8658,b5_volta,19,19:45–20:00,est_cid,9,0.0,1.14285714285714,34.6373626373626,1.14285714285714,33.4945054945055,2025-10-07,2.0
8659,b5_volta,19,19:45–20:00,est_hip,10,0.0,10.0659340659341,34.6373626373626,11.2087912087912,23.4285714285714,2025-10-07,2.0
8660,b5_volta,19,19:45–20:00,est_rod,11,0.0,23.4285714285714,34.6373626373626,34.6373626373626,0.0,2025-10-07,2.0
8661,b5_volta,20,20:00–20:30,est_lapa,1,21.2727272727273,0.0,21.2727272727273,0.0,21.2727272727273,2025-10-07,2.0
8662,b5_volta,20,20:00–20:30,est_bar,2,1.0,0.0,22.2727272727273,0.0,22.2727272727273,2025-10-07,1.0
8663,b5_volta,20,20:00–20:30,est_vdg,3,2.0,0.0,24.2727272727273,0.0,24.2727272727273,2025-10-07,1.0
8664,b5_volta,20,20:00–20:30,est_ogu,4,2.16666666666667,0.0,26.4393939393939,0.0,26.4393939393939,2025-10-07,1.0
8665,b5_volta,20,20:00–20:30,est_hge,5,13.0,0.0,39.4393939393939,0.0,39.4393939393939,2025-10-07,1.0
8666,b5_volta,20,20:00–20:30,est_rvm,6,7.0,0.0,46.4393939393939,0.0,46.4393939393939,2025-10-07,1.0
8667,b5_volta,20,20:00–20:30,est_ped,7,28.6666666666667,0.0,75.1060606060606,0.0,75.1060606060606,2025-10-07,2.0
8668,b5_volta,20,20:00–20:30,est_cdj,8,9.0,0.0,84.1060606060606,0.0,84.1060606060606,2025-10-07,2.0
8669,b5_volta,20,20:00–20:30,est_cid,9,0.0,4.81818181818182,84.1060606060606,4.81818181818182,79.2878787878788,2025-10-07,2.0
8670,b5_volta,20,20:00–20:30,est_hip,10,0.0,18.6136363636364,84.1060606060606,23.4318181818182,60.6742424242424,2025-10-07,2.0
8671,b5_volta,20,20:00–20:30,est_rod,11,0.0,60.6742424242424,84.1060606060606,84.1060606060606,0.0,2025-10-07,2.0
8672,b5_volta,20,20:30–21:00,est_lapa,1,14.3611111111111,0.0,14.3611111111111,0.0,14.3611111111111,2025-10-07,1.0
8673,b5_volta,20,20:30–21:00,est_bar,2,2.4,0.0,16.7611111111111,0.0,16.7611111111111,2025-10-07,2.0
8674,b5_volta,20,20:30–21:00,est_ogu,4,5.42857142857143,0.0,22.1896825396825,0.0,22.1896825396825,2025-10-07,2.0
8675,b5_volta,20,20:30–21:00,est_hge,5,2.28571428571429,0.0,24.4753968253968,0.0,24.4753968253968,2025-10-07,2.0
8676,b5_volta,20,20:30–21:00,est_rvm,6,12.5,0.0,36.9753968253968,0.0,36.9753968253968,2025-10-07,2.0
8677,b5_volta,20,20:30–21:00,est_ped,7,5.44444444444444,0.0,42.4198412698413,0.0,42.4198412698413,2025-10-07,1.0
8678,b5_volta,20,20:30–21:00,est_cdj,8,4.75,0.0,47.1698412698413,0.0,47.1698412698413,2025-10-07,1.0
8679,b5_volta,20,20:30–21:00,est_cid,9,0.0,3.38888888888889,47.1698412698413,3.38888888888889,43.7809523809524,2025-10-07,1.0
8680,b5_volta,20,20:30–21:00,est_hip,10,0.0,11.25,47.1698412698413,14.6388888888889,32.5309523809524,2025-10-07,1.0
8681,b5_volta,20,20:30–21:00,est_rod,11,0.0,32.5309523809524,47.1698412698413,47.1698412698413,7.105427357601e-15,2025-10-07,1.0
8682,b5_volta,21,21:00–21:30,est_lapa,1,8.0,0.0,8.0,0.0,8.0,2025-10-07,2.0
8683,b5_volta,21,21:00–21:30,est_bar,2,6.45454545454546,0.0,14.4545454545455,0.0,14.4545454545455,2025-10-07,1.0
8684,b5_volta,21,21:00–21:30,est_vdg,3,1.0,0.0,15.4545454545455,0.0,15.4545454545455,2025-10-07,1.0
8685,b5_volta,21,21:00–21:30,est_ogu,4,1.0,0.0,16.4545454545455,0.0,16.4545454545455,2025-10-07,1.0
