grupo_linha,faixa,faixa_15,estacao_pico,carga_maxima,data,qtd_partidas
b4_ida,11,11:00–11:30,est_cdj,87.9876071640778,2025-10-07,3.0
b4_ida,11,11:30–12:00,est_cdj,68.0837735364051,2025-10-07,2.0
b4_ida,12,12:00–12:30,est_cdj,107.287276260435,2025-10-07,3.0
b4_ida,12,12:30–13:00,est_cdj,120.848287065284,2025-10-07,2.0
b4_ida,13,13:00–13:30,est_cdj,70.025762261117,2025-10-07,3.0
b4_ida,13,13:30–14:00,est_cdj,84.9729394229394,2025-10-07,2.0
b4_ida,14,14:00–14:30,est_cdj,57.3167350108729,2025-10-07,3.0
b4_ida,14,14:30–15:00,est_cdj,71.001133391456,2025-10-07,2.0
b4_ida,15,15:00–15:30,est_cdj,71.077404408457,2025-10-07,3.0
b4_ida,15,15:30–16:00,est_cdj,66.0180320455963,2025-10-07,2.0
b4_ida,16,16:00–16:15,est_cdj,56.402282927341,2025-10-07,2.0
b4_ida,16,16:15–16:30,est_cdj,33.4747426640284,2025-10-07,1.0
b4_ida,16,16:30–16:45,est_cdj,45.6744009351257,2025-10-07,1.0
b4_ida,16,16:45–17:00,est_cdj,43.1732878488639,2025-10-07,2.0
b4_ida,17,17:00–17:15,est_cdj,50.4957149471438,2025-10-07,2.0
b4_ida,17,17:15–17:30,est_cdj,66.4820909231778,2025-10-07,2.0
b4_ida,17,17:30–17:45,est_ped,58.2111688311688,2025-10-07,2.0
b4_ida,17,17:45–18:00,est_cdj,52.4199517090821,2025-10-07,2.0
b4_ida,18,18:00–18:15,est_cdj,58.6913293866882,2025-10-07,1.0
b4_ida,18,18:15–18:30,est_cdj,41.7951611541855,2025-10-07,2.0
b4_ida,18,18:30–18:45,est_ped,38.9282903092313,2025-10-07,1.0
b4_ida,18,18:45–19:00,est_cdj,22.2967040673212,2025-10-07,2.0
b4_ida,19,19:00–19:15,est_cdj,19.4245616400301,2025-10-07,2.0
b4_ida,19,19:15–19:30,est_cdj,21.7482954545455,2025-10-07,1.0
b4_ida,19,19:30–19:45,est_cdj,17.3953258070905,2025-10-07,1.0
b4_ida,19,19:45–20:00,est_hge,6.25641025641026,2025-10-07,1.0
b4_ida,20,20:00–20:30,est_cdj,19.8106060606061,2025-10-07,1.0
b4_ida,20,20:30–21:00,est_cdj,19.6825396825397,2025-10-07,2.0
b4_ida,21,21:00–21:30,est_cdj,16.8051948051948,2025-10-07,1.0
b4_ida,21,21:30–22:00,est_hge,10.7820512820513,2025-10-07,2.0
b4_ida,22,22:00–22:30,est_cdj,7.22222222222222,2025-10-07,1.0
b4_ida,22,22:30–23:00,est_rvm,4.0,2025-10-07,2.0
b4_ida,23,23:00–23:30,est_lapa,1.5,2025-10-07,1.0
b4_volta,5,05:00–05:15,est_prq,7.1,2025-10-07,1.0
b4_volta,5,05:15–05:30,est_prq,1.04,2025-10-07,1.0
b4_volta,5,05:30–05:45,est_prq,6.94978354978355,2025-10-07,1.0
b4_volta,5,05:45–06:00,est_prq,5.37606837606838,2025-10-07,2.0
b4_volta,6,06:00–06:15,est_ita,7.2952380952381,2025-10-07,1.0
b4_volta,6,06:15–06:30,est_prq,10.5861635220126,2025-10-07,1.0
b4_volta,6,06:30–06:45,est_prq,9.74854327938072,2025-10-07,2.0
b4_volta,6,06:45–07:00,est_prq,18.0256705659931,2025-10-07,1.0
b4_volta,7,07:00–07:15,est_prq,15.7249019607843,2025-10-07,1.0
b4_volta,7,07:15–07:30,est_prq,16.7142806440767,2025-10-07,1.0
b4_volta,7,07:30–07:45,est_prq,15.4553104675727,2025-10-07,1.0
b4_volta,7,07:45–08:00,est_prq,23.3287878787879,2025-10-07,2.0
b4_volta,8,08:00–08:15,est_prq,31.6642857142857,2025-10-07,1.0
b4_volta,8,08:15–08:30,est_prq,23.1349206349206,2025-10-07,1.0
b4_volta,8,08:30–08:45,est_prq,22.9038461538462,2025-10-07,1.0
b4_volta,8,08:45–09:00,est_prq,26.0449622560889,2025-10-07,1.0
b4_volta,9,09:00–09:30,est_prq,40.2489988953328,2025-10-07,3.0
b4_volta,9,09:30–10:00,est_prq,38.409117965368,2025-10-07,3.0
b4_volta,10,10:00–10:30,est_prq,34.7044334975369,2025-10-07,2.0
b4_volta,10,10:30–11:00,est_prq,31.2550023505906,2025-10-07,3.0
b4_volta,11,11:00–11:30,est_prq,43.2603029312411,2025-10-07,3.0
b4_volta,11,11:30–12:00,est_prq,64.287734025234,2025-10-07,2.0
b4_volta,12,12:00–12:30,est_prq,73.5425759013283,2025-10-07,2.0
b4_volta,12,12:30–13:00,est_prq,45.3472704756824,2025-10-07,3.0
b4_volta,13,13:00–13:30,est_prq,19.9809783934058,2025-10-07,3.0
b4_volta,13,13:30–14:00,est_prq,32.4881152041529,2025-10-07,2.0
b4_volta,14,14:00–14:30,est_prq,39.649951915811,2025-10-07,3.0
b4_volta,14,14:30–15:00,est_prq,39.4921256309915,2025-10-07,2.0
b4_volta,15,15:00–15:30,est_prq,46.5133069035659,2025-10-07,3.0
b4_volta,15,15:30–16:00,est_prq,65.6447731811336,2025-10-07,2.0
b4_volta,16,16:00–16:15,est_prq,24.4446488963493,2025-10-07,1.0
b4_volta,16,16:15–16:30,est_prq,23.0195263427422,2025-10-07,1.0
b4_volta,16,16:30–16:45,est_prq,39.4646540392852,2025-10-07,2.0
b4_volta,16,16:45–17:00,est_prq,43.245360339734,2025-10-07,2.0
b4_volta,17,17:00–17:15,est_prq,77.609904316906,2025-10-07,2.0
b4_volta,17,17:15–17:30,est_prq,62.6247251024837,2025-10-07,1.0
b4_volta,17,17:30–17:45,est_prq,51.0952681634452,2025-10-07,2.0
b4_volta,17,17:45–18:00,est_prq,23.3826017101465,2025-10-07,1.0
b4_volta,18,18:00–18:15,est_prq,72.4370136397352,2025-10-07,3.0
b4_volta,18,18:15–18:30,est_prq,44.3550351936093,2025-10-07,2.0
b4_volta,18,18:30–18:45,est_prq,23.4808151837049,2025-10-07,2.0
b4_volta,18,18:45–19:00,est_prq,23.3144117786975,2025-10-07,2.0
b4_volta,19,19:00–19:15,est_prq,19.5418564386123,2025-10-07,1.0
b4_volta,19,19:15–19:30,est_prq,11.3330188679245,2025-10-07,1.0
b4_volta,19,19:30–19:45,est_prq,7.36755079390247,2025-10-07,1.0
b4_volta,19,19:45–20:00,est_ita,6.61441647597254,2025-10-07,1.0
b4_volta,20,20:00–20:30,est_prq,14.7545907050925,2025-10-07,2.0
b4_volta,20,20:30–21:00,est_ita,13.8861111111111,2025-10-07,2.0
b4_volta,21,21:00–21:30,est_prq,10.459595959596,2025-10-07,1.0
b4_volta,21,21:30–22:00,est_prq,11.5014492753623,2025-10-07,1.0
b4_volta,22,22:00–22:30,est_prq,7.04181929181929,2025-10-07,2.0
b4_volta,22,22:30–23:00,est_pit,1.33333333333333,2025-10-07,1.0
b5_ida,5,05:00–05:15,est_cid,15.0555555555556,2025-10-07,2.0
b5_ida,5,05:15–05:30,est_hip,42.9726402188782,2025-10-07,1.0
b5_ida,5,05:30–05:45,est_cid,62.5715980935707,2025-10-07,1.0
b5_ida,5,05:45–06:00,est_cid,118.346153846154,2025-10-07,2.0
b5_ida,6,06:00–06:15,est_cid,150.142244134446,2025-10-07,2.0
b5_ida,6,06:15–06:30,est_cid,195.390893626806,2025-10-07,1.0
b5_ida,6,06:30–06:45,est_cid,162.418735950956,2025-10-07,2.0
b5_ida,6,06:45–07:00,est_cid,150.745060159898,2025-10-07,2.0
b5_ida,7,07:00–07:15,est_cid,193.816852545397,2025-10-07,4.0
b5_ida,7,07:15–07:30,est_cid,258.854644287423,2025-10-07,3.0
b5_ida,7,07:30–07:45,est_cid,237.0731081933,2025-10-07,3.0
b5_ida,7,07:45–08:00,est_cid,182.500485100485,2025-10-07,3.0
b5_ida,8,08:00–08:15,est_cid,155.799407273037,2025-10-07,3.0
b5_ida,8,08:15–08:30,est_cid,109.631100466776,2025-10-07,2.0
b5_ida,8,08:30–08:45,est_cid,92.6806170448257,2025-10-07,1.0
b5_ida,8,08:45–09:00,est_cid,76.4143817204301,2025-10-07,2.0
b5_ida,9,09:00–09:30,est_cid,117.734615384615,2025-10-07,3.0
b5_ida,9,09:30–10:00,est_cid,92.5515620948924,2025-10-07,3.0
b5_ida,10,10:00–10:30,est_cid,81.9119565217391,2025-10-07,3.0
b5_ida,10,10:30–11:00,est_cid,95.5233076923077,2025-10-07,3.0
b5_ida,11,11:00–11:30,est_cid,94.5114624998801,2025-10-07,3.0
b5_ida,11,11:30–12:00,est_cid,76.3751937984496,2025-10-07,3.0
b5_ida,12,12:00–12:30,est_cid,101.027298850575,2025-10-07,4.0
b5_ida,12,12:30–13:00,est_cid,111.945011164135,2025-10-07,4.0
b5_ida,13,13:00–13:30,est_cid,76.8093900117828,2025-10-07,3.0
b5_ida,13,13:30–14:00,est_cid,108.012007970209,2025-10-07,3.0
b5_ida,14,14:00–14:30,est_cid,65.0361030629139,2025-10-07,3.0
b5_ida,14,14:30–15:00,est_cid,102.909951489951,2025-10-07,3.0
b5_ida,15,15:00–15:30,est_cid,92.7614092649467,2025-10-07,3.0
b5_ida,15,15:30–16:00,est_cid,70.1291870436122,2025-10-07,3.0
b5_ida,16,16:00–16:15,est_cid,47.4799943942261,2025-10-07,2.0
b5_ida,16,16:15–16:30,est_cid,56.2815890770609,2025-10-07,2.0
b5_ida,16,16:30–16:45,est_cid,58.0489130434783,2025-10-07,1.0
b5_ida,16,16:45–17:00,est_cid,85.4955242966752,2025-10-07,2.0
b5_ida,17,17:00–17:15,est_cid,96.3614863569907,2025-10-07,2.0
b5_ida,17,17:15–17:30,est_cid,96.5043234215092,2025-10-07,2.0
b5_ida,17,17:30–17:45,est_cid,103.101469324446,2025-10-07,2.0
b5_ida,17,17:45–18:00,est_cid,109.405706942376,2025-10-07,2.0
b5_ida,18,18:00–18:15,est_cid,151.011253451487,2025-10-07,2.0
b5_ida,18,18:15–18:30,est_cid,136.61428679478,2025-10-07,3.0
b5_ida,18,18:30–18:45,est_hip,94.1525641025641,2025-10-07,2.0
b5_ida,18,18:45–19:00,est_hip,63.9008335728658,2025-10-07,1.0
b5_ida,19,19:00–19:15,est_cid,47.8521797451375,2025-10-07,2.0
b5_ida,19,19:15–19:30,est_hip,41.625974025974,2025-10-07,1.0
b5_ida,19,19:30–19:45,est_hip,34.9434523809524,2025-10-07,1.0
b5_ida,19,19:45–20:00,est_hip,36.08,2025-10-07,
b5_ida,20,20:00–20:30,est_cid,53.64,2025-10-07,2.0
b5_ida,20,20:30–21:00,est_cid,28.0880116959064,2025-10-07,1.0
b5_ida,21,21:00–21:30,est_cid,51.7134362348178,2025-10-07,2.0
b5_ida,21,21:30–22:00,est_hip,42.0965250965251,2025-10-07,1.0
b5_ida,22,22:00–22:30,est_cid,53.4882352941177,2025-10-07,2.0
b5_ida,22,22:30–23:00,est_rod,25.5294117647059,2025-10-07,1.0
b5_ida,23,23:00–23:30,est_rod,3.5,2025-10-07,1.0
b5_volta,5,05:00–05:15,est_cdj,80.1111111111111,2025-10-07,
b5_volta,5,05:15–05:30,est_cdj,87.0892857142857,2025-10-07,1.0
b5_volta,5,05:30–05:45,est_cdj,90.6850815850816,2025-10-07,2.0
b5_volta,5,05:45–06:00,est_cdj,98.3545098039216,2025-10-07,1.0
b5_volta,6,06:00–06:15,est_cdj,104.889446679375,2025-10-07,1.0
b5_volta,6,06:15–06:30,est_cdj,146.245229038711,2025-10-07,1.0
b5_volta,6,06:30–06:45,est_cdj,159.989176700708,2025-10-07,2.0
b5_volta,6,06:45–07:00,est_cdj,175.199293979427,2025-10-07,2.0
b5_volta,7,07:00–07:15,est_cdj,209.282737267127,2025-10-07,2.0
b5_volta,7,07:15–07:30,est_cdj,218.331331523491,2025-10-07,1.0
b5_volta,7,07:30–07:45,est_cdj,205.881293503552,2025-10-07,2.0
b5_volta,7,07:45–08:00,est_cdj,159.022884244607,2025-10-07,2.0
b5_volta,8,08:00–08:15,est_cdj,155.751019597833,2025-10-07,2.0
b5_volta,8,08:15–08:30,est_cdj,130.932233201581,2025-10-07,1.0
b5_volta,8,08:30–08:45,est_cdj,110.073029684636,2025-10-07,2.0
b5_volta,8,08:45–09:00,est_cdj,100.954166666667,2025-10-07,1.0
b5_volta,9,09:00–09:30,est_cdj,159.944141620612,2025-10-07,3.0
b5_volta,9,09:30–10:00,est_cdj,115.768172043011,2025-10-07,3.0
b5_volta,10,10:00–10:30,est_cdj,129.184431012171,2025-10-07,3.0
b5_volta,10,10:30–11:00,est_cdj,156.640807430924,2025-10-07,3.0
b5_volta,11,11:00–11:30,est_cdj,161.912910618793,2025-10-07,3.0
b5_volta,11,11:30–12:00,est_cdj,157.733146969989,2025-10-07,3.0
b5_volta,12,12:00–12:30,est_cdj,238.526092726703,2025-10-07,2.0
b5_volta,12,12:30–13:00,est_cdj,228.884724538449,2025-10-07,6.0
b5_volta,13,13:00–13:30,est_cdj,240.487550839496,2025-10-07,3.0
b5_volta,13,13:30–14:00,est_cdj,228.77676962677,2025-10-07,3.0
b5_volta,14,14:00–14:30,est_cdj,246.346492699596,2025-10-07,4.0
b5_volta,14,14:30–15:00,est_cdj,208.43832791736,2025-10-07,2.0
b5_volta,15,15:00–15:30,est_cdj,295.808110661269,2025-10-07,4.0
b5_volta,15,15:30–16:00,est_cdj,320.62617339591,2025-10-07,3.0
b5_volta,16,16:00–16:15,est_cdj,271.726010838433,2025-10-07,2.0
b5_volta,16,16:15–16:30,est_cdj,278.933295147581,2025-10-07,2.0
b5_volta,16,16:30–16:45,est_cdj,323.922983214642,2025-10-07,4.0
b5_volta,16,16:45–17:00,est_cdj,368.444169538056,2025-10-07,4.0
b5_volta,17,17:00–17:15,est_cdj,656.524615677602,2025-10-07,6.0
b5_volta,17,17:15–17:30,est_cdj,579.258274905364,2025-10-07,6.0
b5_volta,17,17:30–17:45,est_cdj,436.003968253968,2025-10-07,4.0
b5_volta,17,17:45–18:00,est_cdj,374.644845362237,2025-10-07,4.0
b5_volta,18,18:00–18:15,est_cdj,420.79099663931,2025-10-07,5.0
b5_volta,18,18:15–18:30,est_cdj,309.025919089822,2025-10-07,5.0
b5_volta,18,18:30–18:45,est_cdj,184.082238109508,2025-10-07,4.0
b5_volta,18,18:45–19:00,est_cdj,123.437985039738,2025-10-07,3.0
b5_volta,19,19:00–19:15,est_cdj,167.09101818261,2025-10-07,2.0
b5_volta,19,19:15–19:30,est_cdj,105.293560606061,2025-10-07,1.0
b5_volta,19,19:30–19:45,est_cdj,74.8284561299267,2025-10-07,2.0
b5_volta,19,19:45–20:00,est_cdj,34.6373626373626,2025-10-07,1.0
b5_volta,20,20:00–20:30,est_cdj,84.1060606060606,2025-10-07,2.0
b5_volta,20,20:30–21:00,est_cdj,47.1698412698413,2025-10-07,1.0
b5_volta,21,21:00–21:30,est_cdj,55.8181818181818,2025-10-07,2.0
b5_volta,21,21:30–22:00,est_cdj,43.1794871794872,2025-10-07,1.0
b5_volta,22,22:00–22:30,est_cdj,20.6222222222222,2025-10-07,2.0
b5_volta,22,22:30–23:00,est_ped,13.0,2025-10-07,1.0
b5_volta,23,23:00–23:30,est_rvm,2.0,2025-10-07,1.0
cdj_lapa_b4_b5,5,05:00–05:15,est_ogu,23.0555555555556,2025-10-07,1.0
cdj_lapa_b4_b5,5,05:15–05:30,est_vdg,7.61607142857143,2025-10-07,3.0
cdj_lapa_b4_b5,5,05:30–05:45,est_rvm,22.6867132867133,2025-10-07,2.0
cdj_lapa_b4_b5,5,05:45–06:00,est_bar,24.1721823274764,2025-10-07,2.0
cdj_lapa_b4_b5,6,06:00–06:15,est_ogu,33.77719850482,2025-10-07,4.0
cdj_lapa_b4_b5,6,06:15–06:30,est_ogu,34.2468289494033,2025-10-07,3.0
cdj_lapa_b4_b5,6,06:30–06:45,est_bar,36.119136285005,2025-10-07,3.0
cdj_lapa_b4_b5,6,06:45–07:00,est_bar,44.0251778027121,2025-10-07,3.0
cdj_lapa_b4_b5,7,07:00–07:15,est_ogu,63.4413157806586,2025-10-07,5.0
cdj_lapa_b4_b5,7,07:15–07:30,est_ogu,79.0511968926989,2025-10-07,4.0
cdj_lapa_b4_b5,7,07:30–07:45,est_vdg,80.8624499436717,2025-10-07,4.0
cdj_lapa_b4_b5,7,07:45–08:00,est_vdg,78.2719447779112,2025-10-07,3.0
cdj_lapa_b4_b5,8,08:00–08:15,est_ogu,57.7727902804958,2025-10-07,6.0
cdj_lapa_b4_b5,8,08:15–08:30,est_ogu,42.6424901185771,2025-10-07,3.0
cdj_lapa_b4_b5,8,08:30–08:45,est_vdg,42.6323422708463,2025-10-07,4.0
cdj_lapa_b4_b5,8,08:45–09:00,est_vdg,26.3568181818182,2025-10-07,2.0
cdj_lapa_b4_b5,9,09:00–09:30,est_ogu,66.157528957529,2025-10-07,6.0
cdj_lapa_b4_b5,9,09:30–10:00,est_ogu,68.6811443932412,2025-10-07,5.0
cdj_lapa_b4_b5,10,10:00–10:30,est_ogu,50.4351932117876,2025-10-07,6.0
cdj_lapa_b4_b5,10,10:30–11:00,est_bar,31.4568531543232,2025-10-07,5.0
cdj_lapa_b4_b5,11,11:00–11:30,est_ogu,54.8510313216196,2025-10-07,7.0
cdj_lapa_b4_b5,11,11:30–12:00,est_bar,48.9713064713065,2025-10-07,5.0
cdj_lapa_b4_b5,12,12:00–12:30,est_ogu,65.9020640473414,2025-10-07,7.0
cdj_lapa_b4_b5,12,12:30–13:00,est_bar,65.7811363636364,2025-10-07,6.0
cdj_lapa_b4_b5,13,13:00–13:30,est_ogu,62.5674828964303,2025-10-07,6.0
cdj_lapa_b4_b5,13,13:30–14:00,est_bar,62.7007254507255,2025-10-07,5.0
cdj_lapa_b4_b5,14,14:00–14:30,est_ogu,42.2239981360671,2025-10-07,4.0
cdj_lapa_b4_b5,14,14:30–15:00,est_ogu,55.8507991862831,2025-10-07,5.0
cdj_lapa_b4_b5,15,15:00–15:30,est_ogu,46.0259109311741,2025-10-07,7.0
cdj_lapa_b4_b5,15,15:30–16:00,est_ogu,54.9207508297976,2025-10-07,4.0
cdj_lapa_b4_b5,16,16:00–16:15,est_ogu,24.5002509100806,2025-10-07,3.0
cdj_lapa_b4_b5,16,16:15–16:30,est_ogu,34.1226847476847,2025-10-07,4.0
cdj_lapa_b4_b5,16,16:30–16:45,est_ogu,29.781701030589,2025-10-07,3.0
cdj_lapa_b4_b5,16,16:45–17:00,est_ogu,33.9578267247702,2025-10-07,3.0
cdj_lapa_b4_b5,17,17:00–17:15,est_ogu,47.7256651786295,2025-10-07,3.0
cdj_lapa_b4_b5,17,17:15–17:30,est_ogu,72.8316222005996,2025-10-07,3.0
cdj_lapa_b4_b5,17,17:30–17:45,est_ogu,32.6751226551227,2025-10-07,4.0
cdj_lapa_b4_b5,17,17:45–18:00,est_ogu,46.414483988397,2025-10-07,4.0
cdj_lapa_b4_b5,18,18:00–18:15,est_bar,27.6437423667054,2025-10-07,4.0
cdj_lapa_b4_b5,18,18:15–18:30,est_ogu,32.6453496179106,2025-10-07,6.0
cdj_lapa_b4_b5,18,18:30–18:45,est_bar,23.6004390408646,2025-10-07,5.0
cdj_lapa_b4_b5,18,18:45–19:00,est_bar,22.6719027582983,2025-10-07,5.0
cdj_lapa_b4_b5,19,19:00–19:15,est_ogu,23.3460830854877,2025-10-07,2.0
cdj_lapa_b4_b5,19,19:15–19:30,est_rvm,12.15625,2025-10-07,4.0
cdj_lapa_b4_b5,19,19:30–19:45,est_bar,7.21590909090909,2025-10-07,4.0
cdj_lapa_b4_b5,19,19:45–20:00,est_hge,2.14285714285714,2025-10-07,2.0
cdj_lapa_b4_b5,20,20:00–20:30,est_ogu,9.58333333333333,2025-10-07,3.0
cdj_lapa_b4_b5,20,20:30–21:00,est_bar,2.4,2025-10-07,4.0
cdj_lapa_b4_b5,21,21:00–21:30,est_rvm,10.974025974026,2025-10-07,2.0
cdj_lapa_b4_b5,21,21:30–22:00,est_bar,3.0,2025-10-07,2.0
cdj_lapa_b4_b5,22,22:00–22:30,est_rvm,5.6,2025-10-07,3.0
cdj_lapa_b4_b5,22,22:30–23:00,est_rvm,1.0,2025-10-07,2.0
cdj_lapa_b4_b5,23,23:00–23:30,est_hge,3.0,2025-10-07,3.0
lapa_cdj_b4_b5,5,05:00–05:15,est_ped,8.86666666666667,2025-10-07,1.0
lapa_cdj_b4_b5,5,05:15–05:30,est_vdg,17.3253968253968,2025-10-07,2.0
lapa_cdj_b4_b5,5,05:30–05:45,est_ogu,28.5714285714286,2025-10-07,3.0
lapa_cdj_b4_b5,5,05:45–06:00,est_vdg,44.5492424242424,2025-10-07,3.0
lapa_cdj_b4_b5,6,06:00–06:15,est_lapa,37.1379310344828,2025-10-07,4.0
lapa_cdj_b4_b5,6,06:15–06:30,est_ogu,53.8072160038104,2025-10-07,4.0
lapa_cdj_b4_b5,6,06:30–06:45,est_lapa,66.7142857142857,2025-10-07,3.0
lapa_cdj_b4_b5,6,06:45–07:00,est_lapa,50.125,2025-10-07,3.0
lapa_cdj_b4_b5,7,07:00–07:15,est_lapa,64.377358490566,2025-10-07,3.0
lapa_cdj_b4_b5,7,07:15–07:30,est_lapa,73.2631578947368,2025-10-07,3.0
lapa_cdj_b4_b5,7,07:30–07:45,est_lapa,71.8571428571429,2025-10-07,3.0
lapa_cdj_b4_b5,7,07:45–08:00,est_lapa,55.5714285714286,2025-10-07,3.0
lapa_cdj_b4_b5,8,08:00–08:15,est_lapa,43.5,2025-10-07,4.0
lapa_cdj_b4_b5,8,08:15–08:30,est_lapa,52.1363636363636,2025-10-07,2.0
lapa_cdj_b4_b5,8,08:30–08:45,est_lapa,45.4,2025-10-07,2.0
lapa_cdj_b4_b5,8,08:45–09:00,est_hge,19.7939393939394,2025-10-07,4.0
lapa_cdj_b4_b5,9,09:00–09:30,est_lapa,44.7058823529412,2025-10-07,6.0
lapa_cdj_b4_b5,9,09:30–10:00,est_lapa,51.6,2025-10-07,6.0
lapa_cdj_b4_b5,10,10:00–10:30,est_lapa,62.4603174603175,2025-10-07,5.0
lapa_cdj_b4_b5,10,10:30–11:00,est_lapa,65.8354430379747,2025-10-07,6.0
lapa_cdj_b4_b5,11,11:00–11:30,est_lapa,86.7373737373737,2025-10-07,5.0
lapa_cdj_b4_b5,11,11:30–12:00,est_lapa,87.021052631579,2025-10-07,5.0
lapa_cdj_b4_b5,12,12:00–12:30,est_lapa,86.825,2025-10-07,7.0
lapa_cdj_b4_b5,12,12:30–13:00,est_lapa,88.7919463087248,2025-10-07,5.0
lapa_cdj_b4_b5,13,13:00–13:30,est_lapa,90.6736842105263,2025-10-07,7.0
lapa_cdj_b4_b5,13,13:30–14:00,est_lapa,76.8,2025-10-07,5.0
lapa_cdj_b4_b5,14,14:00–14:30,est_lapa,67.88,2025-10-07,6.0
lapa_cdj_b4_b5,14,14:30–15:00,est_lapa,54.4594594594595,2025-10-07,6.0
lapa_cdj_b4_b5,15,15:00–15:30,est_lapa,75.7,2025-10-07,5.0
lapa_cdj_b4_b5,15,15:30–16:00,est_lapa,88.5957446808511,2025-10-07,7.0
lapa_cdj_b4_b5,16,16:00–16:15,est_lapa,32.0740740740741,2025-10-07,3.0
lapa_cdj_b4_b5,16,16:15–16:30,est_lapa,45.6530612244898,2025-10-07,5.0
lapa_cdj_b4_b5,16,16:30–16:45,est_lapa,63.0972222222222,2025-10-07,6.0
lapa_cdj_b4_b5,16,16:45–17:00,est_lapa,71.1397849462366,2025-10-07,8.0
lapa_cdj_b4_b5,17,17:00–17:15,est_lapa,80.5263157894737,2025-10-07,9.0
lapa_cdj_b4_b5,17,17:15–17:30,est_lapa,84.0826446280992,2025-10-07,5.0
lapa_cdj_b4_b5,17,17:30–17:45,est_lapa,95.3,2025-10-07,5.0
lapa_cdj_b4_b5,17,17:45–18:00,est_lapa,95.65,2025-10-07,7.0
lapa_cdj_b4_b5,18,18:00–18:15,est_lapa,85.7407407407407,2025-10-07,8.0
lapa_cdj_b4_b5,18,18:15–18:30,est_lapa,82.8571428571429,2025-10-07,5.0
lapa_cdj_b4_b5,18,18:30–18:45,est_lapa,57.0845070422535,2025-10-07,5.0
lapa_cdj_b4_b5,18,18:45–19:00,est_lapa,51.9333333333333,2025-10-07,4.0
lapa_cdj_b4_b5,19,19:00–19:15,est_lapa,32.4285714285714,2025-10-07,2.0
lapa_cdj_b4_b5,19,19:15–19:30,est_lapa,37.9393939393939,2025-10-07,2.0
lapa_cdj_b4_b5,19,19:30–19:45,est_lapa,33.1111111111111,2025-10-07,3.0
lapa_cdj_b4_b5,19,19:45–20:00,est_lapa,22.1538461538462,2025-10-07,2.0
lapa_cdj_b4_b5,20,20:00–20:30,est_lapa,34.0,2025-10-07,3.0
lapa_cdj_b4_b5,20,20:30–21:00,est_lapa,32.8888888888889,2025-10-07,2.0
lapa_cdj_b4_b5,21,21:00–21:30,est_lapa,15.0,2025-10-07,4.0
lapa_cdj_b4_b5,21,21:30–22:00,est_lapa,20.5384615384615,2025-10-07,2.0
lapa_cdj_b4_b5,22,22:00–22:30,est_lapa,8.55555555555556,2025-10-07,3.0
lapa_cdj_b4_b5,22,22:30–23:00,est_lapa,16.0,2025-10-07,2.0
lapa_cdj_b4_b5,23,23:00–23:30,est_lapa,3.5,2025-10-07,2.0
b1_b2_b3_volta,5,05:00–05:15,est_cid,69.9444444444444,2025-10-08,
b1_b2_b3_volta,5,05:15–05:30,est_hip,75.7331887886125,2025-10-08,2.0
b1_b2_b3_volta,5,05:30–05:45,est_cid,89.2979242979243,2025-10-08,3.0
b1_b2_b3_volta,5,05:45–06:00,est_cid,146.500288182675,2025-10-08,2.0
b1_b2_b3_volta,6,06:00–06:15,est_cid,204.032487078139,2025-10-08,4.0
b1_b2_b3_volta,6,06:15–06:30,est_cid,204.093691369606,2025-10-08,5.0
b1_b2_b3_volta,6,06:30–06:45,est_hip,239.102387730269,2025-10-08,5.0
b1_b2_b3_volta,6,06:45–07:00,est_hip,233.114277082343,2025-10-08,6.0
b1_b2_b3_volta,7,07:00–07:15,est_cid,345.653537995455,2025-10-08,9.0
b1_b2_b3_volta,7,07:15–07:30,est_cid,372.695447531396,2025-10-08,8.0
b1_b2_b3_volta,7,07:30–07:45,est_cid,313.818989719957,2025-10-08,13.0
b1_b2_b3_volta,7,07:45–08:00,est_cid,300.65264991775,2025-10-08,9.0
b1_b2_b3_volta,8,08:00–08:15,est_cid,262.246520152627,2025-10-08,13.0
b1_b2_b3_volta,8,08:15–08:30,est_cid,228.674072432943,2025-10-08,12.0
b1_b2_b3_volta,8,08:30–08:45,est_cid,240.905931867697,2025-10-08,11.0
b1_b2_b3_volta,8,08:45–09:00,est_cid,233.298371073371,2025-10-08,8.0
b1_b2_b3_volta,9,09:00–09:30,est_cid,361.558229334638,2025-10-08,23.0
b1_b2_b3_volta,9,09:30–10:00,est_cid,380.135266223805,2025-10-08,15.0
b1_b2_b3_volta,10,10:00–10:30,est_cid,401.076726146126,2025-10-08,9.0
b1_b2_b3_volta,10,10:30–11:00,est_cid,425.440903445536,2025-10-08,7.0
b1_b2_b3_volta,11,11:00–11:30,est_cid,584.224321818532,2025-10-08,11.0
b1_b2_b3_volta,11,11:30–12:00,est_cid,492.133229431934,2025-10-08,9.0
b1_b2_b3_volta,12,12:00–12:30,est_cid,685.364682804719,2025-10-08,10.0
b1_b2_b3_volta,12,12:30–13:00,est_cid,500.694283872217,2025-10-08,13.0
b1_b2_b3_volta,13,13:00–13:30,est_cid,530.497555813025,2025-10-08,12.0
b1_b2_b3_volta,13,13:30–14:00,est_cid,480.653978819215,2025-10-08,11.0
b1_b2_b3_volta,14,14:00–14:30,est_cid,647.543413761373,2025-10-08,10.0
b1_b2_b3_volta,14,14:30–15:00,est_cid,788.205083171294,2025-10-08,7.0
